Latitude,Longitude,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlySpend,NumServices,ChargesPerService,ChurnValue
38.652065,-121.25441,1,0,0,0,33,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,60.9,2033.85,61.631818181818176,4,12.18,0
34.255442,-118.421314,0,1,1,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,74.95,308.7,77.175,2,24.983333333333334,1
34.711224,-114.702256,0,0,0,0,70,0,0,DSL,0,0,0,1,0,1,Two year,1,Mailed check,40.05,2799.75,39.996428571428574,2,13.35,0
34.048013,-118.293953,0,0,0,0,35,1,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.6,901.25,25.75,2,8.533333333333333,0
38.859093,-121.182872,1,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,105.6,52.8,1,22.925,0
34.358321,-117.618263,0,1,1,0,10,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,89.8,914.3,91.42999999999999,4,17.96,1
38.619049,-121.517552,0,0,1,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),74.6,74.6,74.6,2,24.866666666666664,0
40.440636,-124.098739,0,0,0,0,31,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.4,609.1,19.648387096774194,1,10.2,0
33.998471,-117.973758,0,1,0,0,30,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Credit card (automatic),90.5,2595.85,86.52833333333334,4,18.1,0
36.749403,-119.787574,0,1,1,1,60,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,93.25,5774.55,96.2425,5,15.541666666666666,0
37.890145,-119.184087,1,0,1,0,72,1,1,DSL,1,0,1,1,0,0,Two year,0,Bank transfer (automatic),66.85,4758.8,66.09444444444445,5,11.141666666666666,0
34.178068,-118.615714,0,0,0,0,4,1,0,0,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.7,83.75,20.9375,1,10.35,0
38.161321,-122.271588,0,0,1,1,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.55,284.9,71.225,1,34.775,0
37.902968,-119.667544,1,0,0,0,25,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,99.5,2369.05,94.762,5,16.583333333333332,1
33.606336,-117.893042,0,0,1,0,70,1,1,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),76.95,5289.8,75.56857142857143,6,10.992857142857144,0
36.303793,-119.375646,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.45,20.45,20.45,1,10.225,0
33.143826,-115.497485,1,0,0,0,19,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,367.55,19.344736842105263,1,9.95,0
34.074572,-118.831181,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.5,19.5,19.5,1,9.75,1
33.97803,-118.217141,1,0,1,1,12,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.3,224.5,18.708333333333332,1,10.15,0
37.885629,-122.46858,0,0,0,0,72,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.3,1414.8,19.65,1,9.65,0
41.280341,-120.150381,1,0,0,0,2,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,41.2,20.6,1,10.15,0
39.117537,-122.284654,0,0,1,1,34,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,89.85,3091.75,90.93382352941177,4,17.97,0
37.387027,-121.897775,0,0,0,0,37,0,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,40.55,1390.85,37.59054054054054,3,10.1375,0
39.273096,-122.050763,0,1,1,1,58,1,1,Fiber optic,1,1,0,1,0,0,One year,1,Bank transfer (automatic),89.85,5125.75,88.375,5,14.975,0
34.178068,-118.615714,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.55,45.55,45.55,1,22.775,0
32.853743,-117.25034,1,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.25,71.25,71.25,1,35.625,0
39.084645,-120.894014,0,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.45,50.45,50.45,2,16.816666666666666,1
37.252057,-119.95783,0,0,1,0,72,1,1,DSL,1,1,1,1,0,0,Two year,0,Mailed check,68.15,4808.7,66.7875,6,9.735714285714286,0
36.878364,-121.629781,1,1,1,1,12,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,29.3,355.9,29.65833333333333,1,14.65,0
38.384648,-121.578701,1,0,0,0,2,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.5,31.55,15.775,1,9.75,1
37.789168,-122.395009,1,0,1,0,47,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.65,921.55,19.607446808510637,1,9.825,0
37.505768,-121.962472,0,0,1,1,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.6,260.8,43.46666666666667,1,22.3,1
33.098018,-117.258203,1,0,0,0,60,0,0,DSL,1,0,1,0,1,1,Two year,0,Electronic check,53.6,3237.05,53.950833333333335,4,10.72,0
33.912246,-118.236773,1,1,0,0,2,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),83.8,163.7,81.85,3,20.95,0
40.021787,-122.127576,0,0,1,0,51,1,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),83.85,4307.1,84.45294117647059,7,10.48125,0
37.212191,-119.749323,1,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),109.55,7887.25,109.54513888888889,7,13.69375,0
34.050198,-118.210946,0,0,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,1,Electronic check,85.25,6083.1,84.48750000000001,7,10.65625,0
37.461251,-122.235414,1,0,1,1,52,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,23.05,1255.1,24.13653846153846,2,7.683333333333334,0
38.24458,-122.956268,1,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),93.2,6506.15,91.63591549295774,8,10.355555555555556,0
33.644849,-117.684254,1,0,1,0,28,1,1,0,0,0,0,0,0,0,One year,0,Mailed check,25.55,672.2,24.00714285714286,2,8.516666666666667,0
37.070177,-122.010077,0,1,1,0,71,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),46.35,3353.4,47.23098591549296,4,9.27,0
34.500091,-117.765862,0,0,1,1,68,1,0,Fiber optic,1,0,0,1,1,1,Two year,1,Electronic check,99.55,6668.0,98.05882352941177,5,16.591666666666665,0
37.553469,-120.952825,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.35,70.35,70.35,1,35.175,0
33.833699,-118.314387,1,0,0,0,11,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,89.2,990.3,90.02727272727272,4,17.84,0
36.974575,-121.991149,0,0,1,0,3,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,56.15,168.15,56.050000000000004,3,14.0375,1
38.736685,-121.251984,1,0,1,0,61,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),103.3,6518.35,106.85819672131149,6,14.757142857142856,0
33.86532,-118.396336,0,0,1,0,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.5,438.0,73.0,2,25.166666666666668,1
32.733564,-117.033713,1,0,1,0,46,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,53.1,2459.8,53.47391304347826,3,13.275,0
39.564113,-120.868836,1,0,0,1,50,1,0,Fiber optic,0,0,0,0,0,0,Two year,0,Credit card (automatic),70.35,3533.6,70.672,1,35.175,0
38.375325,-121.507935,0,0,0,0,69,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),104.05,7262.0,105.2463768115942,6,14.864285714285714,1
37.371862,-121.860349,0,0,1,1,38,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),85.4,3297.0,86.76315789473684,7,10.675,0
33.907361,-117.109972,1,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.25,210.3,70.10000000000001,2,24.75,1
38.493888,-122.777141,1,1,1,0,68,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),89.6,6127.6,90.11176470588236,4,17.919999999999998,1
34.167926,-118.267539,0,0,0,1,25,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.8,460.2,18.408,1,10.4,0
32.707892,-117.05512,1,1,1,0,18,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),99.75,1836.25,102.01388888888889,5,16.625,1
33.771612,-118.143866,0,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,85.2,602.55,86.07857142857142,3,21.3,1
37.499411,-122.196318,1,0,0,0,65,0,0,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),59.95,3921.1,60.324615384615385,5,9.991666666666667,0
36.869584,-118.189241,1,0,0,0,12,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,19.3,228.75,19.0625,1,9.65,0
34.042286,-117.756106,0,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),24.8,24.8,24.8,0,24.8,1
33.930931,-117.361788,0,0,0,0,18,1,0,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.0,348.8,19.37777777777778,1,9.5,0
38.049457,-121.21653,1,0,1,0,64,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.0,5484.4,85.69375,7,10.625,0
34.065875,-118.238728,0,0,0,0,26,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),86.65,2208.75,84.95192307692308,4,17.330000000000002,0
38.104705,-122.247387,1,0,0,0,4,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Mailed check,89.6,365.65,91.4125,4,17.919999999999998,1
32.89325,-117.087091,0,0,1,0,71,1,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),54.5,3778.2,53.21408450704225,3,13.625,0
32.790282,-115.689559,1,0,0,0,49,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),59.75,2934.3,59.88367346938776,4,11.95,1
34.223768,-118.445461,0,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.8,620.35,88.62142857142858,3,21.7,1
37.410567,-122.297152,1,1,0,0,35,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),110.8,3836.3,109.60857142857144,8,12.31111111111111,0
36.125529,-120.864443,0,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,70.3,70.3,1,35.15,1
32.832706,-116.873258,1,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,89.3,577.6,96.26666666666667,3,22.325,1
37.084697,-121.606417,0,0,1,0,25,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Electronic check,90.4,2178.6,87.14399999999999,3,22.6,1
39.903272,-121.843567,1,0,0,1,13,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,53.45,718.1,55.23846153846154,3,13.3625,0
39.075694,-121.70606,0,1,0,0,9,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,54.55,494.05,54.894444444444446,3,13.6375,1
41.528541,-122.955018,1,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),84.9,6065.3,84.24027777777778,7,10.6125,0
37.900662,-122.052782,0,0,1,1,22,1,1,DSL,0,0,1,1,1,1,One year,1,Mailed check,78.65,1663.75,75.625,6,11.235714285714286,0
37.444314,-122.149996,0,0,0,0,33,1,0,Fiber optic,0,1,0,1,0,0,Two year,0,Bank transfer (automatic),80.6,2651.1,80.33636363636363,3,20.15,0
38.921333,-120.897718,0,1,0,0,18,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),58.4,964.9,53.605555555555554,4,11.68,0
37.084697,-121.606417,0,0,1,1,34,1,1,DSL,0,0,1,0,1,1,One year,0,Bank transfer (automatic),77.2,2753.8,80.99411764705883,5,12.866666666666667,0
33.148116,-117.306043,1,0,0,0,6,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.1,521.3,86.88333333333333,4,18.02,1
37.774633,-122.274434,1,0,0,0,24,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),21.05,531.55,22.147916666666664,1,10.525,0
34.557711,-118.029441,0,0,0,0,15,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.35,1444.65,96.31,4,18.669999999999998,1
37.828416,-122.216005,0,0,0,0,63,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,0,Electronic check,105.4,6713.2,106.55873015873016,6,15.057142857142859,0
41.232128,-123.194748,0,1,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.35,261.65,65.4125,1,34.675,0
39.273096,-122.050763,1,1,1,0,66,1,1,DSL,0,1,1,0,1,0,One year,1,Bank transfer (automatic),70.85,4738.85,71.80075757575759,5,11.808333333333332,0
36.78724,-119.827813,1,0,1,0,42,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.35,869.9,20.711904761904762,1,10.175,0
39.045246,-122.743181,1,1,0,0,4,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.25,303.7,75.925,3,20.0625,0
33.643095,-117.810896,1,0,0,0,26,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.5,2599.95,99.99807692307692,5,16.75,0
33.174725,-116.743329,0,0,0,0,39,1,0,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,81.9,3219.75,82.5576923076923,3,20.475,0
34.438581,-119.685368,1,0,1,0,70,1,0,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,1328.35,18.97642857142857,1,9.925,0
40.656287,-121.428965,0,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,55.15,159.15,53.050000000000004,2,18.383333333333333,1
34.341737,-116.539416,0,0,0,0,53,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),85.45,4517.25,85.23113207547169,3,21.3625,1
36.993666,-119.348267,1,0,1,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.0,89.75,44.875,1,22.5,0
32.886925,-117.152162,1,0,1,1,72,1,0,DSL,1,1,1,1,0,1,Two year,1,Electronic check,74.35,5237.4,72.74166666666666,6,10.62142857142857,0
36.596271,-121.442274,0,0,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.8,4719.75,65.55208333333333,6,9.257142857142856,0
34.818227,-120.418784,1,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.45,55.45,55.45,2,18.483333333333334,0
34.030915,-117.273201,0,0,0,0,48,1,0,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),78.9,3771.5,78.57291666666667,6,11.271428571428572,0
34.114772,-118.089431,0,0,1,1,63,1,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),74.5,4674.55,74.19920634920635,6,10.642857142857142,0
34.153733,-118.593408,0,0,1,1,72,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.1,1734.65,24.092361111111114,2,8.033333333333333,0
39.432127,-121.099287,0,0,0,0,59,1,1,DSL,0,0,1,0,0,0,Two year,0,Credit card (automatic),54.15,3116.15,52.816101694915254,3,13.5375,0
38.049457,-121.21653,0,0,0,0,29,0,0,DSL,1,0,0,1,0,0,One year,0,Mailed check,35.6,1072.6,36.98620689655172,2,11.866666666666667,0
38.196497,-120.61689,1,0,1,1,57,1,0,DSL,1,0,1,1,0,0,One year,1,Mailed check,59.3,3274.35,57.444736842105264,4,11.86,0
34.818227,-120.418784,1,0,0,0,30,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),110.45,3327.05,110.90166666666667,7,13.80625,0
33.942895,-117.725644,0,0,0,0,38,1,1,DSL,1,1,1,1,0,0,Month-to-month,0,Electronic check,69.95,2657.55,69.93552631578947,6,9.992857142857144,0
37.937082,-122.532369,1,0,1,0,15,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.45,330.8,22.053333333333335,1,10.225,0
37.945288,-122.383941,1,1,0,0,71,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.65,6951.15,97.90352112676055,5,16.608333333333334,0
34.059722,-117.39104,0,0,0,0,7,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.25,669.0,95.57142857142857,4,18.85,1
39.176595,-121.291692,1,0,0,0,27,1,0,0,0,0,0,0,0,0,Two year,1,Mailed check,19.6,561.15,20.78333333333333,1,9.8,0
34.238208,-118.55029,1,0,1,0,40,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,19.1,780.1,19.5025,1,9.55,0
37.776718,-122.495781,1,1,0,0,1,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,86.0,86.0,86.0,3,21.5,1
32.622999,-116.687855,0,0,1,0,65,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),91.85,5940.85,91.39769230769231,4,18.369999999999997,1
33.848733,-117.788357,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,81.1,81.1,81.1,2,27.03333333333333,1
34.066303,-118.435479,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.1,44.1,44.1,1,22.05,1
40.796621,-124.15428,1,0,1,0,3,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,45.75,15.25,1,9.95,0
38.044523,-121.348048,1,1,1,0,29,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),99.05,2952.85,101.82241379310345,5,16.508333333333333,1
37.871416,-122.246597,0,0,0,0,15,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,19.8,304.6,20.30666666666667,1,9.9,0
37.316146,-121.936285,1,0,1,1,70,1,1,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),79.7,5743.3,82.04714285714286,7,9.9625,0
38.489789,-122.27011,1,1,1,0,26,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,93.85,2381.55,91.59807692307693,5,15.641666666666666,1
33.736387,-118.284363,0,0,0,0,35,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Mailed check,96.75,3403.4,97.24000000000001,6,13.821428571428571,0
33.818477,-118.038307,0,0,1,1,68,1,0,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),72.95,4953.25,72.84191176470588,5,12.158333333333333,0
37.526791,-119.99437,0,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,74.9,74.9,2,24.96666666666667,1
32.688506,-116.938632,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,20.25,20.25,1,10.125,0
36.186867,-120.387793,0,0,1,1,69,1,1,Fiber optic,0,0,1,0,0,0,Two year,1,Credit card (automatic),79.2,5420.65,78.56014492753623,3,19.8,0
39.246654,-120.029273,1,0,0,0,4,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,83.3,20.825,1,10.025,0
38.53508,-121.444144,0,0,0,0,31,1,0,DSL,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),72.45,2156.25,69.55645161290323,6,10.35,0
33.313828,-116.940501,0,1,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,108.85,6287.25,108.40086206896552,7,13.60625,1
37.720498,-122.443119,1,0,1,1,65,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),91.55,5963.95,91.75307692307692,8,10.172222222222222,0
39.449794,-121.936372,1,0,1,0,51,1,0,DSL,1,1,0,1,0,1,One year,1,Credit card (automatic),69.75,3562.5,69.8529411764706,5,11.625,0
38.542532,-121.378826,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.1,19.1,19.1,1,9.55,0
38.578604,-122.024579,0,0,1,0,15,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.1,1504.05,100.27,5,16.849999999999998,1
39.220368,-122.907693,1,0,1,1,52,1,0,DSL,0,0,1,0,0,0,One year,1,Bank transfer (automatic),50.95,2610.65,50.204807692307696,2,16.983333333333334,0
35.451402,-119.488413,0,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.15,25.15,25.15,0,25.15,1
38.733714,-120.795213,0,0,0,1,3,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,58.3,19.433333333333334,1,9.975,0
33.942895,-117.725644,1,1,0,0,13,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Electronic check,54.8,731.3,56.25384615384615,3,13.7,0
34.17847,-118.459472,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.05,70.05,70.05,1,35.025,1
33.796568,-116.924723,1,1,0,0,5,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,84.85,415.55,83.11,3,21.2125,1
37.461251,-122.235414,1,0,0,0,25,1,0,DSL,1,0,0,1,1,1,Month-to-month,1,Credit card (automatic),76.15,1992.95,79.718,5,12.691666666666668,0
33.143826,-115.497485,1,0,0,0,69,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.5,7455.45,108.05,7,13.8125,0
33.828779,-117.848299,0,0,0,0,4,1,1,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,65.55,237.2,59.3,4,13.11,0
34.048013,-118.293953,1,0,0,0,3,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,63.15,21.05,1,10.2,0
34.026334,-118.474222,0,0,0,0,5,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.3,100.2,20.04,0,24.3,0
37.965695,-121.260051,0,0,0,0,4,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.1,336.15,84.0375,3,20.025,0
34.066303,-118.435479,0,1,0,0,16,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.75,1218.25,76.140625,2,26.25,0
34.152875,-118.486056,1,0,0,1,50,1,0,DSL,1,0,1,1,1,0,One year,1,Credit card (automatic),70.8,3478.15,69.563,5,11.799999999999999,0
33.972293,-116.654195,0,0,1,0,16,1,0,DSL,1,1,0,0,0,0,One year,1,Mailed check,55.85,857.8,53.6125,3,13.9625,0
32.759327,-116.99726,1,0,1,1,49,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.4,4613.95,94.16224489795918,4,19.080000000000002,0
34.238802,-118.482296,0,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,54.15,1312.45,57.06304347826087,3,13.5375,0
34.052917,-118.255178,1,0,1,0,47,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,4707.1,100.15106382978725,5,16.75,0
38.368744,-122.522642,1,0,0,0,22,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.8,1054.6,47.93636363636363,2,16.266666666666666,1
41.162295,-124.027381,1,0,1,1,64,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Electronic check,113.35,7222.75,112.85546875,8,12.594444444444443,0
33.787298,-117.320676,0,0,1,1,20,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,49.6,939.8,46.989999999999995,2,16.533333333333335,0
38.848082,-123.50608,0,0,1,1,51,1,1,Fiber optic,0,1,0,1,0,0,One year,0,Bank transfer (automatic),84.2,4299.75,84.30882352941177,4,16.84,0
35.536115,-120.739231,1,0,0,0,14,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),71.0,914.0,65.28571428571429,1,35.5,1
34.019323,-118.391902,1,0,0,0,51,0,0,DSL,0,1,1,0,1,1,One year,1,Credit card (automatic),56.4,2928.5,57.42156862745098,4,11.28,0
37.34667,-121.910019,0,0,1,0,40,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,50.15,2058.5,51.4625,2,16.716666666666665,0
35.214982,-118.59049,1,0,1,0,4,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,97.95,384.5,96.125,5,16.325,1
37.776523,-122.219268,0,0,0,0,2,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,49.25,90.35,45.175,3,12.3125,1
34.103578,-117.04054,1,0,1,0,55,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),77.75,4266.4,77.57090909090908,3,19.4375,0
40.198234,-120.18089,0,0,1,0,62,1,0,DSL,0,1,1,1,0,0,Two year,1,Credit card (automatic),60.15,3753.2,60.53548387096774,4,12.03,0
33.761894,-117.120868,0,0,0,0,2,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Mailed check,54.45,87.3,43.65,3,13.6125,0
34.278967,-116.773825,0,0,0,0,1,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,55.05,55.05,55.05,3,13.7625,0
37.03889,-121.528955,1,1,0,0,11,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Bank transfer (automatic),89.7,1047.7,95.24545454545455,3,22.425,1
34.137411,-118.328915,1,0,0,0,5,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,82.75,417.75,83.55,4,16.55,0
38.313447,-121.123886,1,0,0,0,14,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,69.65,921.4,65.81428571428572,4,13.930000000000001,0
34.201108,-116.593456,0,0,1,0,70,1,1,Fiber optic,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),98.7,6858.9,97.9842857142857,6,14.1,0
37.776718,-122.495781,1,0,1,0,71,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.0,1753.0,24.690140845070424,2,8.333333333333334,0
33.994524,-118.149953,1,1,0,0,49,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.8,2106.05,42.98061224489796,1,21.9,0
34.089953,-118.294824,0,0,1,0,24,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,20.1,533.9,22.245833333333334,1,10.05,0
34.127621,-117.717863,0,0,0,0,41,1,1,DSL,0,0,1,0,0,1,One year,0,Mailed check,65.0,2531.8,61.75121951219513,4,13.0,0
33.993991,-118.39704,1,0,0,0,13,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,29.15,357.15,27.47307692307692,1,14.575,0
33.830453,-118.384565,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.15,45.15,45.15,1,22.575,0
